Date,DBC,EEM,GLD,HYG,IEF,IEFA,IWM,LQD,QQQ,SPY,TLT,VNQ
2019-05-08,13.480031967163086,36.07582473754883,120.91000366210938,60.23830032348633,90.5580825805664,49.21053695678711,143.7975616455078,93.56568145751953,178.1142578125,259.72442626953125,102.916748046875,66.41194915771484
2019-05-09,13.411519050598145,35.50576400756836,121.19999694824219,60.14739990234375,90.79747009277344,48.90447998046875,143.27471923828125,93.65242004394531,177.15554809570312,258.93853759765625,103.33863067626953,66.58238220214844
2019-05-10,13.437211036682129,35.71847152709961,121.43000030517578,60.31529235839844,90.73765563964844,49.274967193603516,143.6691131591797,93.70758056640625,177.37603759765625,260.2393798828125,103.19794464111328,67.29517364501953
2019-05-13,13.368698120117188,34.52729797363281,122.66999816894531,59.7627067565918,91.19082641601562,48.11518859863281,139.0917510986328,93.76276397705078,171.22061157226562,253.69947814941406,104.0086898803711,67.22541809082031
2019-05-14,13.548545837402344,35.01227951049805,122.45999908447266,59.895591735839844,91.10527801513672,48.614532470703125,140.8438262939453,93.89678955078125,173.09979248046875,255.99383544921875,103.7026138305664,67.47335815429688
2019-05-15,13.668444633483887,35.080345153808594,122.38999938964844,59.95151901245117,91.39601135253906,48.82394790649414,141.30245971679688,94.15697479248047,175.5447235107422,257.4933166503906,104.33959197998047,67.93045806884766
2019-05-16,13.745521545410156,34.91017532348633,121.51000213623047,60.133392333984375,91.21647644042969,49.13804626464844,142.18312072753906,94.00713348388672,177.30889892578125,259.8780212402344,103.9921875,68.20160675048828
2019-05-17,13.617058753967285,34.28055191040039,120.6500015258789,60.112457275390625,91.25923156738281,48.85615921020508,140.20172119140625,94.01508331298828,175.4967803955078,258.19781494140625,104.2237777709961,68.06990051269531
2019-05-20,13.677009582519531,34.13590621948242,120.63999938964844,60.05649948120117,91.10527801513672,48.60647964477539,139.2293701171875,93.79430389404297,172.53414916992188,256.4906005859375,104.0086898803711,67.08595275878906
2019-05-21,13.685572624206543,34.5698356628418,120.36000061035156,60.24534225463867,91.002685546875,48.968910217285156,141.10067749023438,93.8731460571289,174.33668518066406,258.8031005859375,103.84326934814453,67.6593017578125
2019-05-22,13.488595962524414,34.399658203125,120.23999786376953,60.29429244995117,91.27632141113281,48.76756286621094,139.9173126220703,93.99141693115234,173.56008911132812,258.0081481933594,104.43887329101562,67.86072540283203
2019-05-23,13.205978393554688,33.95723342895508,121.16999816894531,59.99352264404297,91.83209228515625,48.3084831237793,137.0369873046875,94.19636535644531,170.9041748046875,254.85572814941406,105.61353302001953,68.01567840576172
2019-05-24,13.385826110839844,33.99126434326172,121.30000305175781,59.90958786010742,91.80648040771484,48.81588363647461,138.32122802734375,94.39350128173828,170.8179168701172,255.43380737304688,105.70455169677734,68.22484588623047
2019-05-28,13.497160911560059,34.110382080078125,120.83000183105469,59.853641510009766,92.20826721191406,48.34874725341797,137.22047424316406,94.4565658569336,170.17550659179688,253.05812072753906,106.46563720703125,67.55081176757812
2019-05-29,13.445775985717773,34.33159637451172,120.87000274658203,59.69274139404297,92.17407989501953,48.042694091796875,136.07379150390625,94.4959716796875,168.77565002441406,251.35992431640625,106.7882080078125,66.65210723876953
2019-05-30,13.308749198913574,34.5187873840332,121.69000244140625,59.818668365478516,92.5075912475586,48.235984802246094,135.6977081298828,95.03997039794922,169.4851837158203,252.0464630126953,107.70645904541016,66.9310073852539
2019-05-31,12.957616806030273,34.637901306152344,123.33000183105469,59.38496398925781,93.12323760986328,47.833290100097656,133.79884338378906,95.2607192993164,166.78143310546875,248.64999389648438,109.05485534667969,67.31839752197266
2019-06-03,12.914795875549316,34.952720642089844,125.11000061035156,59.48052978515625,93.57128143310547,48.01047897338867,134.2667236328125,95.55410766601562,163.10926818847656,248.0177764892578,109.7843017578125,67.4811019897461
2019-06-04,12.991873741149902,35.02928161621094,125.1500015258789,60.077781677246094,93.22860717773438,48.60647964477539,137.74331665039062,95.58573150634766,167.7018280029297,253.4013671875,108.53263854980469,67.17893981933594
